transaction_id,subscription_id,customer_id,transaction_date,amount,plan,payment_status,payment_method
TXN0032747,SUB005196,CUST03801,2024-08-20,149,Business,Paid,Bank Transfer
TXN0032748,SUB005196,CUST03801,2024-09-19,149,Business,Paid,Stripe
TXN0032749,SUB005196,CUST03801,2024-10-19,149,Business,Paid,Stripe
TXN0032750,SUB005196,CUST03801,2024-11-18,149,Business,Paid,Bank Transfer
TXN0032751,SUB005196,CUST03801,2024-12-18,149,Business,Paid,Credit Card
TXN0032752,SUB005199,CUST03804,2022-04-20,149,Business,Paid,PayPal
TXN0032753,SUB005199,CUST03804,2022-05-20,149,Business,Paid,PayPal
TXN0032754,SUB005201,CUST03804,2023-11-11,49,Pro,Paid,Credit Card
TXN0032755,SUB005201,CUST03804,2023-12-11,49,Pro,Paid,Bank Transfer
TXN0032756,SUB005204,CUST03806,2022-08-29,0,Pro,Failed,Unknown
TXN0032757,SUB005204,CUST03806,2022-09-28,49,Pro,Paid,Bank Transfer
TXN0032758,SUB005204,CUST03806,2022-10-28,49,Pro,Paid,Stripe
TXN0032759,SUB005204,CUST03806,2022-11-27,49,Pro,Paid,Bank Transfer
TXN0032760,SUB005204,CUST03806,2022-12-27,49,Pro,Paid,Bank Transfer
TXN0032761,SUB005204,CUST03806,2023-01-26,49,Pro,Paid,Credit Card
TXN0032762,SUB005204,CUST03806,2023-02-25,49,Pro,Paid,Credit Card
TXN0032763,SUB005204,CUST03806,2023-03-27,49,Pro,Paid,Bank Transfer
TXN0032764,SUB005204,CUST03806,2023-04-26,49,Pro,Paid,Credit Card
TXN0032765,SUB005204,CUST03806,2023-05-26,49,Pro,Paid,Bank Transfer
TXN0032766,SUB005207,CUST03808,2024-08-13,49,Pro,Paid,Stripe
TXN0032767,SUB005207,CUST03808,2024-09-12,49,Pro,Paid,Credit Card
TXN0032768,SUB005207,CUST03808,2024-10-12,49,Pro,Paid,Unknown
TXN0032769,SUB005207,CUST03808,2024-11-11,49,Pro,Paid,PayPal
TXN0032770,SUB005207,CUST03808,2024-12-11,49,Pro,Paid,Credit Card
TXN0032771,SUB005209,CUST03810,2024-04-05,149,Business,Paid,Bank Transfer
TXN0032772,SUB005209,CUST03810,2024-05-05,149,Business,Paid,Credit Card
TXN0032773,SUB005209,CUST03810,2024-06-04,149,Business,Paid,Unknown
TXN0032774,SUB005209,CUST03810,2024-07-04,149,Business,Paid,Credit Card
TXN0032775,SUB005209,CUST03810,2024-08-03,149,Business,Paid,Bank Transfer
TXN0032776,SUB005209,CUST03810,2024-09-02,149,Business,Paid,PayPal
TXN0032777,SUB005209,CUST03810,2024-10-02,149,Business,Paid,Bank Transfer
TXN0032778,SUB005209,CUST03810,2024-11-01,149,Business,Paid,Credit Card
TXN0032779,SUB005209,CUST03810,2024-12-01,149,Business,Paid,Stripe
TXN0032780,SUB005209,CUST03810,2024-12-31,149,Business,Paid,Unknown
TXN0032781,SUB005210,CUST03810,2024-12-31,49,Pro,Paid,Stripe
TXN0032782,SUB005211,CUST03811,2022-02-07,49,Pro,Paid,Credit Card
TXN0032783,SUB005211,CUST03811,2022-03-09,49,Pro,Paid,Bank Transfer
TXN0032784,SUB005211,CUST03811,2022-04-08,49,Pro,Paid,PayPal
TXN0032785,SUB005214,CUST03813,2022-04-27,49,Pro,Paid,Bank Transfer
TXN0032786,SUB005214,CUST03813,2022-05-27,49,Pro,Paid,Credit Card
TXN0032787,SUB005214,CUST03813,2022-06-26,49,Pro,Paid,Bank Transfer
TXN0032788,SUB005214,CUST03813,2022-07-26,49,Pro,Paid,Credit Card
TXN0032789,SUB005214,CUST03813,2022-08-25,49,Pro,Paid,Bank Transfer
TXN0032790,SUB005214,CUST03813,2022-09-24,0,Pro,Failed,Stripe
TXN0032791,SUB005214,CUST03813,2022-10-24,49,Pro,Paid,Bank Transfer
TXN0032792,SUB005214,CUST03813,2022-11-23,49,Pro,Paid,PayPal
TXN0032793,SUB005214,CUST03813,2022-12-23,49,Pro,Paid,PayPal
TXN0032794,SUB005214,CUST03813,2023-01-22,49,Pro,Paid,Stripe
TXN0032795,SUB005214,CUST03813,2023-02-21,49,Pro,Paid,Bank Transfer
TXN0032796,SUB005214,CUST03813,2023-03-23,49,Pro,Paid,Stripe
TXN0032797,SUB005214,CUST03813,2023-04-22,49,Pro,Paid,Credit Card
TXN0032798,SUB005214,CUST03813,2023-05-22,49,Pro,Paid,Credit Card
TXN0032799,SUB005214,CUST03813,2023-06-21,49,Pro,Paid,Bank Transfer
TXN0032800,SUB005214,CUST03813,2023-07-21,49,Pro,Paid,Stripe
TXN0032801,SUB005214,CUST03813,2023-08-20,49,Pro,Paid,PayPal
TXN0032802,SUB005214,CUST03813,2023-09-19,49,Pro,Paid,Credit Card
TXN0032803,SUB005214,CUST03813,2023-10-19,49,Pro,Paid,Credit Card
TXN0032804,SUB005214,CUST03813,2023-11-18,49,Pro,Paid,Credit Card
TXN0032805,SUB005214,CUST03813,2023-12-18,49,Pro,Paid,PayPal
TXN0032806,SUB005214,CUST03813,2024-01-17,49,Pro,Paid,PayPal
TXN0032807,SUB005214,CUST03813,2024-02-16,49,Pro,Paid,Stripe
TXN0032808,SUB005214,CUST03813,2024-03-17,49,Pro,Paid,Credit Card
TXN0032809,SUB005214,CUST03813,2024-04-16,49,Pro,Paid,Credit Card
TXN0032810,SUB005214,CUST03813,2024-05-16,49,Pro,Paid,Credit Card
TXN0032811,SUB005214,CUST03813,2024-06-15,49,Pro,Paid,Stripe
TXN0032812,SUB005214,CUST03813,2024-07-15,49,Pro,Paid,Bank Transfer
TXN0032813,SUB005214,CUST03813,2024-08-14,49,Pro,Paid,PayPal
TXN0032814,SUB005214,CUST03813,2024-09-13,49,Pro,Paid,Credit Card
TXN0032815,SUB005214,CUST03813,2024-10-13,49,Pro,Paid,Stripe
TXN0032816,SUB005214,CUST03813,2024-11-12,49,Pro,Paid,Bank Transfer
TXN0032817,SUB005216,CUST03814,2023-04-08,49,Pro,Paid,Credit Card
TXN0032818,SUB005216,CUST03814,2023-05-08,49,Pro,Paid,PayPal
TXN0032819,SUB005219,CUST03816,2024-08-13,49,Pro,Paid,Stripe
TXN0032820,SUB005219,CUST03816,2024-09-12,49,Pro,Paid,Credit Card
TXN0032821,SUB005219,CUST03816,2024-10-12,49,Pro,Paid,PayPal
TXN0032822,SUB005219,CUST03816,2024-11-11,49,Pro,Paid,PayPal
TXN0032823,SUB005219,CUST03816,2024-12-11,49,Pro,Paid,Stripe
TXN0032824,SUB005220,CUST03817,2024-02-09,149,Business,Paid,Stripe
TXN0032825,SUB005220,CUST03817,2024-03-10,0,Business,Failed,Stripe
TXN0032826,SUB005220,CUST03817,2024-04-09,149,Business,Paid,Stripe
TXN0032827,SUB005220,CUST03817,2024-05-09,149,Business,Paid,Stripe
TXN0032828,SUB005220,CUST03817,2024-06-08,149,Business,Paid,Stripe
TXN0032829,SUB005220,CUST03817,2024-07-08,149,Business,Paid,PayPal
TXN0032830,SUB005220,CUST03817,2024-08-07,149,Business,Paid,Credit Card
TXN0032831,SUB005220,CUST03817,2024-09-06,149,Business,Paid,Bank Transfer
TXN0032832,SUB005220,CUST03817,2024-10-06,149,Business,Paid,Credit Card
TXN0032833,SUB005220,CUST03817,2024-11-05,149,Business,Paid,PayPal
TXN0032834,SUB005220,CUST03817,2024-12-05,149,Business,Paid,Bank Transfer
TXN0032835,SUB005222,CUST03818,2024-07-26,49,Pro,Paid,Bank Transfer
TXN0032836,SUB005222,CUST03818,2024-08-25,49,Pro,Paid,Credit Card
TXN0032837,SUB005222,CUST03818,2024-09-24,49,Pro,Paid,PayPal
TXN0032838,SUB005222,CUST03818,2024-10-24,49,Pro,Paid,Credit Card
TXN0032839,SUB005222,CUST03818,2024-11-23,49,Pro,Paid,Stripe
TXN0032840,SUB005222,CUST03818,2024-12-23,49,Pro,Paid,Unknown
TXN0032841,SUB005223,CUST03819,2024-07-07,49,Pro,Paid,Bank Transfer
TXN0032842,SUB005223,CUST03819,2024-08-06,49,Pro,Paid,PayPal
TXN0032843,SUB005223,CUST03819,2024-09-05,49,Pro,Paid,Bank Transfer
TXN0032844,SUB005224,CUST03819,2024-09-05,149,Business,Paid,Unknown
TXN0032845,SUB005224,CUST03819,2024-10-05,0,Business,Refunded,PayPal
TXN0032846,SUB005224,CUST03819,2024-11-04,149,Business,Paid,Credit Card
TXN0032847,SUB005224,CUST03819,2024-12-04,149,Business,Paid,Bank Transfer
TXN0032848,SUB005226,CUST03821,2022-04-01,49,Pro,Paid,Bank Transfer
TXN0032849,SUB005226,CUST03821,2022-05-01,49,Pro,Paid,Credit Card
TXN0032850,SUB005226,CUST03821,2022-05-31,49,Pro,Paid,Credit Card
TXN0032851,SUB005226,CUST03821,2022-06-30,49,Pro,Paid,Credit Card
TXN0032852,SUB005226,CUST03821,2022-07-30,49,Pro,Paid,PayPal
TXN0032853,SUB005226,CUST03821,2022-08-29,49,Pro,Paid,PayPal
TXN0032854,SUB005227,CUST03822,2024-05-28,49,Pro,Paid,Credit Card
TXN0032855,SUB005227,CUST03822,2024-06-27,49,Pro,Paid,Stripe
TXN0032856,SUB005227,CUST03822,2024-07-27,49,Pro,Paid,PayPal
TXN0032857,SUB005227,CUST03822,2024-08-26,49,Pro,Paid,PayPal
TXN0032858,SUB005227,CUST03822,2024-09-25,49,Pro,Paid,Stripe
TXN0032859,SUB005227,CUST03822,2024-10-25,49,Pro,Paid,Credit Card
TXN0032860,SUB005227,CUST03822,2024-11-24,49,Pro,Paid,Credit Card
TXN0032861,SUB005227,CUST03822,2024-12-24,49,Pro,Paid,Credit Card
TXN0032862,SUB005228,CUST03823,2023-03-20,149,Business,Paid,Bank Transfer
TXN0032863,SUB005228,CUST03823,2023-04-19,149,Business,Paid,Bank Transfer
TXN0032864,SUB005228,CUST03823,2023-05-19,149,Business,Paid,PayPal
TXN0032865,SUB005228,CUST03823,2023-06-18,149,Business,Paid,Stripe
TXN0032866,SUB005228,CUST03823,2023-07-18,149,Business,Paid,Stripe
TXN0032867,SUB005228,CUST03823,2023-08-17,149,Business,Paid,PayPal
TXN0032868,SUB005228,CUST03823,2023-09-16,149,Business,Paid,Bank Transfer
TXN0032869,SUB005228,CUST03823,2023-10-16,149,Business,Paid,Bank Transfer
TXN0032870,SUB005228,CUST03823,2023-11-15,149,Business,Paid,Stripe
TXN0032871,SUB005228,CUST03823,2023-12-15,149,Business,Paid,Credit Card
TXN0032872,SUB005228,CUST03823,2024-01-14,149,Business,Paid,Stripe
TXN0032873,SUB005228,CUST03823,2024-02-13,149,Business,Paid,Stripe
TXN0032874,SUB005228,CUST03823,2024-03-14,149,Business,Paid,Credit Card
TXN0032875,SUB005228,CUST03823,2024-04-13,0,Business,Refunded,Stripe
TXN0032876,SUB005228,CUST03823,2024-05-13,149,Business,Paid,Credit Card
TXN0032877,SUB005228,CUST03823,2024-06-12,149,Business,Paid,Bank Transfer
TXN0032878,SUB005228,CUST03823,2024-07-12,149,Business,Paid,Stripe
TXN0032879,SUB005228,CUST03823,2024-08-11,149,Business,Paid,Stripe
TXN0032880,SUB005228,CUST03823,2024-09-10,149,Business,Paid,Stripe
TXN0032881,SUB005228,CUST03823,2024-10-10,149,Business,Paid,Stripe
TXN0032882,SUB005228,CUST03823,2024-11-09,149,Business,Paid,PayPal
TXN0032883,SUB005228,CUST03823,2024-12-09,149,Business,Paid,Bank Transfer
TXN0032884,SUB005230,CUST03824,2023-07-30,49,Pro,Paid,PayPal
TXN0032885,SUB005230,CUST03824,2023-08-29,49,Pro,Paid,Credit Card
TXN0032886,SUB005230,CUST03824,2023-09-28,49,Pro,Paid,PayPal
TXN0032887,SUB005230,CUST03824,2023-10-28,49,Pro,Paid,Credit Card
TXN0032888,SUB005230,CUST03824,2023-11-27,49,Pro,Paid,PayPal
TXN0032889,SUB005230,CUST03824,2023-12-27,49,Pro,Paid,Stripe
TXN0032890,SUB005231,CUST03824,2023-12-27,149,Business,Paid,Bank Transfer
TXN0032891,SUB005231,CUST03824,2024-01-26,149,Business,Paid,Stripe
TXN0032892,SUB005231,CUST03824,2024-02-25,149,Business,Paid,Credit Card
TXN0032893,SUB005231,CUST03824,2024-03-26,149,Business,Paid,PayPal
TXN0032894,SUB005231,CUST03824,2024-04-25,149,Business,Paid,Bank Transfer
TXN0032895,SUB005231,CUST03824,2024-05-25,149,Business,Paid,Stripe
TXN0032896,SUB005231,CUST03824,2024-06-24,149,Business,Paid,Stripe
TXN0032897,SUB005231,CUST03824,2024-07-24,149,Business,Paid,PayPal
TXN0032898,SUB005231,CUST03824,2024-08-23,149,Business,Paid,Credit Card
TXN0032899,SUB005231,CUST03824,2024-09-22,149,Business,Paid,Stripe
TXN0032900,SUB005231,CUST03824,2024-10-22,149,Business,Paid,Credit Card
TXN0032901,SUB005231,CUST03824,2024-11-21,149,Business,Paid,Bank Transfer
TXN0032902,SUB005231,CUST03824,2024-12-21,149,Business,Paid,Stripe
TXN0032903,SUB005232,CUST03825,2023-11-26,149,Business,Paid,Bank Transfer
TXN0032904,SUB005232,CUST03825,2023-12-26,149,Business,Paid,Bank Transfer
TXN0032905,SUB005232,CUST03825,2024-01-25,149,Business,Paid,PayPal
TXN0032906,SUB005232,CUST03825,2024-02-24,0,Business,Failed,Bank Transfer
TXN0032907,SUB005232,CUST03825,2024-03-25,149,Business,Paid,Bank Transfer
TXN0032908,SUB005232,CUST03825,2024-04-24,149,Business,Paid,Credit Card
TXN0032909,SUB005232,CUST03825,2024-05-24,149,Business,Paid,Credit Card
TXN0032910,SUB005232,CUST03825,2024-06-23,149,Business,Paid,Bank Transfer
TXN0032911,SUB005232,CUST03825,2024-07-23,149,Business,Paid,Credit Card
TXN0032912,SUB005232,CUST03825,2024-08-22,149,Business,Paid,Stripe
TXN0032913,SUB005232,CUST03825,2024-09-21,0,Business,Failed,Stripe
TXN0032914,SUB005232,CUST03825,2024-10-21,149,Business,Paid,PayPal
TXN0032915,SUB005232,CUST03825,2024-11-20,149,Business,Paid,Credit Card
TXN0032916,SUB005232,CUST03825,2024-12-20,149,Business,Paid,Unknown
TXN0032917,SUB005233,CUST03826,2024-08-15,149,Business,Paid,PayPal
TXN0032918,SUB005233,CUST03826,2024-09-14,149,Business,Paid,PayPal
TXN0032919,SUB005233,CUST03826,2024-10-14,149,Business,Paid,Credit Card
TXN0032920,SUB005233,CUST03826,2024-11-13,149,Business,Paid,Stripe
TXN0032921,SUB005233,CUST03826,2024-12-13,149,Business,Paid,Stripe
TXN0032922,SUB005234,CUST03827,2023-01-18,49,Pro,Paid,Stripe
TXN0032923,SUB005234,CUST03827,2023-02-17,49,Pro,Paid,Bank Transfer
TXN0032924,SUB005234,CUST03827,2023-03-19,49,Pro,Paid,Bank Transfer
TXN0032925,SUB005234,CUST03827,2023-04-18,49,Pro,Paid,Stripe
TXN0032926,SUB005234,CUST03827,2023-05-18,49,Pro,Paid,Bank Transfer
TXN0032927,SUB005234,CUST03827,2023-06-17,49,Pro,Paid,Credit Card
TXN0032928,SUB005234,CUST03827,2023-07-17,0,Pro,Failed,Stripe
TXN0032929,SUB005234,CUST03827,2023-08-16,49,Pro,Paid,PayPal
TXN0032930,SUB005234,CUST03827,2023-09-15,49,Pro,Paid,Credit Card
TXN0032931,SUB005234,CUST03827,2023-10-15,49,Pro,Paid,Credit Card
TXN0032932,SUB005234,CUST03827,2023-11-14,49,Pro,Paid,Credit Card
TXN0032933,SUB005236,CUST03827,2024-07-11,49,Pro,Paid,PayPal
TXN0032934,SUB005236,CUST03827,2024-08-10,49,Pro,Paid,Bank Transfer
TXN0032935,SUB005236,CUST03827,2024-09-09,49,Pro,Paid,Credit Card
TXN0032936,SUB005236,CUST03827,2024-10-09,49,Pro,Paid,Bank Transfer
TXN0032937,SUB005236,CUST03827,2024-11-08,49,Pro,Paid,Stripe
TXN0032938,SUB005236,CUST03827,2024-12-08,49,Pro,Paid,Stripe
TXN0032939,SUB005237,CUST03828,2022-03-30,149,Business,Paid,Stripe
TXN0032940,SUB005237,CUST03828,2022-04-29,149,Business,Paid,Credit Card
TXN0032941,SUB005237,CUST03828,2022-05-29,149,Business,Paid,Bank Transfer
TXN0032942,SUB005237,CUST03828,2022-06-28,149,Business,Paid,Credit Card
TXN0032943,SUB005237,CUST03828,2022-07-28,149,Business,Paid,PayPal
TXN0032944,SUB005237,CUST03828,2022-08-27,149,Business,Paid,Bank Transfer
TXN0032945,SUB005237,CUST03828,2022-09-26,149,Business,Paid,Credit Card
TXN0032946,SUB005237,CUST03828,2022-10-26,149,Business,Paid,PayPal
TXN0032947,SUB005237,CUST03828,2022-11-25,149,Business,Paid,Bank Transfer
TXN0032948,SUB005237,CUST03828,2022-12-25,149,Business,Paid,PayPal
TXN0032949,SUB005237,CUST03828,2023-01-24,149,Business,Paid,PayPal
TXN0032950,SUB005237,CUST03828,2023-02-23,149,Business,Paid,Stripe
TXN0032951,SUB005237,CUST03828,2023-03-25,149,Business,Paid,Bank Transfer
TXN0032952,SUB005237,CUST03828,2023-04-24,0,Business,Failed,PayPal
TXN0032953,SUB005237,CUST03828,2023-05-24,149,Business,Paid,Credit Card
TXN0032954,SUB005237,CUST03828,2023-06-23,149,Business,Paid,PayPal
TXN0032955,SUB005237,CUST03828,2023-07-23,149,Business,Paid,Bank Transfer
TXN0032956,SUB005237,CUST03828,2023-08-22,149,Business,Paid,Stripe
TXN0032957,SUB005237,CUST03828,2023-09-21,0,Business,Failed,Credit Card
TXN0032958,SUB005237,CUST03828,2023-10-21,149,Business,Paid,Credit Card
TXN0032959,SUB005238,CUST03828,2023-10-21,49,Pro,Paid,Credit Card
TXN0032960,SUB005238,CUST03828,2023-11-20,49,Pro,Paid,Bank Transfer
TXN0032961,SUB005238,CUST03828,2023-12-20,0,Pro,Failed,PayPal
TXN0032962,SUB005238,CUST03828,2024-01-19,49,Pro,Paid,Credit Card
TXN0032963,SUB005238,CUST03828,2024-02-18,49,Pro,Paid,Credit Card
TXN0032964,SUB005238,CUST03828,2024-03-19,49,Pro,Paid,Bank Transfer
TXN0032965,SUB005238,CUST03828,2024-04-18,49,Pro,Paid,Bank Transfer
TXN0032966,SUB005239,CUST03829,2023-10-21,49,Pro,Paid,PayPal
TXN0032967,SUB005239,CUST03829,2023-11-20,49,Pro,Paid,PayPal
TXN0032968,SUB005239,CUST03829,2023-12-20,49,Pro,Paid,Credit Card
TXN0032969,SUB005240,CUST03830,2023-10-16,49,Pro,Paid,Bank Transfer
TXN0032970,SUB005240,CUST03830,2023-11-15,49,Pro,Paid,Stripe
TXN0032971,SUB005240,CUST03830,2023-12-15,49,Pro,Paid,Bank Transfer
TXN0032972,SUB005240,CUST03830,2024-01-14,49,Pro,Paid,PayPal
TXN0032973,SUB005240,CUST03830,2024-02-13,49,Pro,Paid,Stripe
TXN0032974,SUB005240,CUST03830,2024-03-14,49,Pro,Paid,Credit Card
TXN0032975,SUB005240,CUST03830,2024-04-13,49,Pro,Paid,Credit Card
TXN0032976,SUB005240,CUST03830,2024-05-13,49,Pro,Paid,Bank Transfer
TXN0032977,SUB005240,CUST03830,2024-06-12,49,Pro,Paid,Credit Card
TXN0032978,SUB005240,CUST03830,2024-07-12,49,Pro,Paid,Bank Transfer
TXN0032979,SUB005240,CUST03830,2024-08-11,49,Pro,Paid,Credit Card
TXN0032980,SUB005240,CUST03830,2024-09-10,49,Pro,Paid,PayPal
TXN0032981,SUB005240,CUST03830,2024-10-10,49,Pro,Paid,Stripe
TXN0032982,SUB005240,CUST03830,2024-11-09,0,Pro,Failed,PayPal
TXN0032983,SUB005240,CUST03830,2024-12-09,0,Pro,Failed,Credit Card
TXN0032984,SUB005241,CUST03831,2023-11-06,49,Pro,Paid,PayPal
TXN0032985,SUB005241,CUST03831,2023-12-06,49,Pro,Paid,Credit Card
TXN0032986,SUB005241,CUST03831,2024-01-05,49,Pro,Paid,Credit Card
TXN0032987,SUB005241,CUST03831,2024-02-04,49,Pro,Paid,Bank Transfer
TXN0032988,SUB005241,CUST03831,2024-03-05,49,Pro,Paid,PayPal
TXN0032989,SUB005241,CUST03831,2024-04-04,49,Pro,Paid,Credit Card
TXN0032990,SUB005241,CUST03831,2024-05-04,49,Pro,Paid,Bank Transfer
TXN0032991,SUB005241,CUST03831,2024-06-03,49,Pro,Paid,PayPal
TXN0032992,SUB005241,CUST03831,2024-07-03,49,Pro,Paid,Bank Transfer
TXN0032993,SUB005241,CUST03831,2024-08-02,49,Pro,Paid,Stripe
TXN0032994,SUB005241,CUST03831,2024-09-01,0,Pro,Failed,PayPal
TXN0032995,SUB005241,CUST03831,2024-10-01,49,Pro,Paid,Stripe
TXN0032996,SUB005241,CUST03831,2024-10-31,49,Pro,Paid,Stripe
TXN0032997,SUB005241,CUST03831,2024-11-30,49,Pro,Paid,PayPal
TXN0032998,SUB005241,CUST03831,2024-12-30,49,Pro,Paid,PayPal
TXN0032999,SUB005243,CUST03833,2023-03-09,49,Pro,Paid,Stripe
TXN0033000,SUB005243,CUST03833,2023-04-08,49,Pro,Paid,Bank Transfer
TXN0033001,SUB005243,CUST03833,2023-05-08,49,Pro,Paid,Bank Transfer
TXN0033002,SUB005243,CUST03833,2023-06-07,49,Pro,Paid,Bank Transfer
TXN0033003,SUB005243,CUST03833,2023-07-07,49,Pro,Paid,Credit Card
TXN0033004,SUB005244,CUST03833,2023-07-07,149,Business,Paid,Bank Transfer
TXN0033005,SUB005244,CUST03833,2023-08-06,149,Business,Paid,Credit Card
TXN0033006,SUB005244,CUST03833,2023-09-05,149,Business,Paid,Stripe
TXN0033007,SUB005244,CUST03833,2023-10-05,149,Business,Paid,Credit Card
TXN0033008,SUB005244,CUST03833,2023-11-04,149,Business,Paid,Stripe
TXN0033009,SUB005244,CUST03833,2023-12-04,149,Business,Paid,Bank Transfer
TXN0033010,SUB005244,CUST03833,2024-01-03,149,Business,Paid,Stripe
TXN0033011,SUB005244,CUST03833,2024-02-02,149,Business,Paid,PayPal
TXN0033012,SUB005244,CUST03833,2024-03-03,149,Business,Paid,Stripe
TXN0033013,SUB005244,CUST03833,2024-04-02,149,Business,Paid,Bank Transfer
TXN0033014,SUB005244,CUST03833,2024-05-02,149,Business,Paid,Bank Transfer
TXN0033015,SUB005245,CUST03834,2022-11-18,49,Pro,Paid,PayPal
TXN0033016,SUB005246,CUST03835,2024-10-07,49,Pro,Paid,PayPal
TXN0033017,SUB005246,CUST03835,2024-11-06,49,Pro,Paid,Credit Card
TXN0033018,SUB005246,CUST03835,2024-12-06,49,Pro,Paid,Credit Card
TXN0033019,SUB005247,CUST03836,2023-04-26,149,Business,Paid,Stripe
TXN0033020,SUB005247,CUST03836,2023-05-26,149,Business,Paid,Credit Card
TXN0033021,SUB005247,CUST03836,2023-06-25,149,Business,Paid,Credit Card
TXN0033022,SUB005247,CUST03836,2023-07-25,149,Business,Paid,Bank Transfer
TXN0033023,SUB005247,CUST03836,2023-08-24,149,Business,Paid,Credit Card
TXN0033024,SUB005247,CUST03836,2023-09-23,149,Business,Paid,Bank Transfer
TXN0033025,SUB005247,CUST03836,2023-10-23,149,Business,Paid,PayPal
TXN0033026,SUB005247,CUST03836,2023-11-22,149,Business,Paid,Bank Transfer
TXN0033027,SUB005247,CUST03836,2023-12-22,149,Business,Paid,Stripe
TXN0033028,SUB005247,CUST03836,2024-01-21,149,Business,Paid,Bank Transfer
TXN0033029,SUB005251,CUST03839,2024-04-19,49,Pro,Paid,Stripe
TXN0033030,SUB005251,CUST03839,2024-05-19,49,Pro,Paid,Stripe
TXN0033031,SUB005251,CUST03839,2024-06-18,49,Pro,Paid,Credit Card
TXN0033032,SUB005251,CUST03839,2024-07-18,49,Pro,Paid,Bank Transfer
TXN0033033,SUB005252,CUST03840,2022-01-09,49,Pro,Paid,Bank Transfer
TXN0033034,SUB005256,CUST03842,2022-11-03,49,Pro,Paid,Credit Card
TXN0033035,SUB005256,CUST03842,2022-12-03,49,Pro,Paid,Credit Card
TXN0033036,SUB005256,CUST03842,2023-01-02,49,Pro,Paid,Bank Transfer
TXN0033037,SUB005256,CUST03842,2023-02-01,49,Pro,Paid,Credit Card
TXN0033038,SUB005256,CUST03842,2023-03-03,49,Pro,Paid,Credit Card
TXN0033039,SUB005256,CUST03842,2023-04-02,49,Pro,Paid,Bank Transfer
TXN0033040,SUB005256,CUST03842,2023-05-02,49,Pro,Paid,PayPal
TXN0033041,SUB005256,CUST03842,2023-06-01,49,Pro,Paid,Stripe
TXN0033042,SUB005256,CUST03842,2023-07-01,49,Pro,Paid,Credit Card
TXN0033043,SUB005256,CUST03842,2023-07-31,49,Pro,Paid,PayPal
TXN0033044,SUB005256,CUST03842,2023-08-30,49,Pro,Paid,Bank Transfer
TXN0033045,SUB005257,CUST03842,2023-08-30,149,Business,Paid,Stripe
TXN0033046,SUB005257,CUST03842,2023-09-29,149,Business,Paid,Credit Card
TXN0033047,SUB005257,CUST03842,2023-10-29,149,Business,Paid,PayPal
TXN0033048,SUB005257,CUST03842,2023-11-28,0,Business,Failed,PayPal
TXN0033049,SUB005257,CUST03842,2023-12-28,149,Business,Paid,Stripe
TXN0033050,SUB005257,CUST03842,2024-01-27,149,Business,Paid,Credit Card
TXN0033051,SUB005257,CUST03842,2024-02-26,149,Business,Paid,PayPal
TXN0033052,SUB005257,CUST03842,2024-03-27,149,Business,Paid,PayPal
TXN0033053,SUB005257,CUST03842,2024-04-26,149,Business,Paid,PayPal
TXN0033054,SUB005257,CUST03842,2024-05-26,149,Business,Paid,Credit Card
TXN0033055,SUB005257,CUST03842,2024-06-25,149,Business,Paid,Credit Card
TXN0033056,SUB005257,CUST03842,2024-07-25,149,Business,Paid,Stripe
TXN0033057,SUB005257,CUST03842,2024-08-24,149,Business,Paid,PayPal
TXN0033058,SUB005257,CUST03842,2024-09-23,149,Business,Paid,Credit Card
TXN0033059,SUB005257,CUST03842,2024-10-23,149,Business,Paid,Credit Card
TXN0033060,SUB005257,CUST03842,2024-11-22,149,Business,Paid,Bank Transfer
TXN0033061,SUB005257,CUST03842,2024-12-22,149,Business,Paid,Credit Card
TXN0033062,SUB005259,CUST03843,2024-02-28,0,Pro,Failed,Bank Transfer
TXN0033063,SUB005259,CUST03843,2024-03-29,49,Pro,Paid,Credit Card
TXN0033064,SUB005259,CUST03843,2024-04-28,49,Pro,Paid,Stripe
TXN0033065,SUB005259,CUST03843,2024-05-28,49,Pro,Paid,Bank Transfer
TXN0033066,SUB005261,CUST03845,2022-04-22,49,Pro,Paid,Stripe
TXN0033067,SUB005261,CUST03845,2022-05-22,49,Pro,Paid,Bank Transfer
TXN0033068,SUB005261,CUST03845,2022-06-21,49,Pro,Paid,Bank Transfer
TXN0033069,SUB005261,CUST03845,2022-07-21,0,Pro,Failed,Credit Card
TXN0033070,SUB005261,CUST03845,2022-08-20,49,Pro,Paid,PayPal
TXN0033071,SUB005261,CUST03845,2022-09-19,49,Pro,Paid,Credit Card
TXN0033072,SUB005261,CUST03845,2022-10-19,49,Pro,Paid,Bank Transfer
TXN0033073,SUB005261,CUST03845,2022-11-18,49,Pro,Paid,Stripe
TXN0033074,SUB005261,CUST03845,2022-12-18,49,Pro,Paid,Credit Card
TXN0033075,SUB005261,CUST03845,2023-01-17,49,Pro,Paid,Bank Transfer
TXN0033076,SUB005261,CUST03845,2023-02-16,0,Pro,Failed,Stripe
TXN0033077,SUB005261,CUST03845,2023-03-18,0,Pro,Failed,Bank Transfer
TXN0033078,SUB005261,CUST03845,2023-04-17,49,Pro,Paid,Stripe
TXN0033079,SUB005262,CUST03845,2023-04-17,149,Business,Paid,Bank Transfer
TXN0033080,SUB005262,CUST03845,2023-05-17,0,Business,Refunded,Bank Transfer
TXN0033081,SUB005262,CUST03845,2023-06-16,149,Business,Paid,PayPal
